Contratada;"Nº Processo";"Tipo de contrato";"Tipo de processo";"Data do Ateste";"Data do Pagamento";"Nº Empenho";"Tipo Rubrica";PTRES;"Nº Ordem Bancária";Justificativa;Tema;"IDN Nota Fiscal";"Nº Nota Fiscal";"Valor bruto da contratada";"Valor líquido da contratada";"Veículo / Fornecedor";"Valor bruto do fornecedor";"Valor líquido do fornecedor";"Nome fantasia do veículo";"Grupo / Editora";Meios;"Tipo da praça de veiculação";"Praças de Veiculação"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001259/2014-20;Publicidade;Midia;09/07/2014;14/07/2014;2014NE800005;Institucional;060132;14OB800716;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233214;41324;5173,17;5055,14;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";4356,35;3944,67;"SBT    ";;Televisão;Regional;"CAMPINA GRANDE - PB"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001259/2014-20;Publicidade;Midia;09/07/2014;14/07/2014;2014NE800005;Institucional;060132;14OB800716;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";232854;41173;36134,2;35309,77;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";30428,8;27553,28;"REC    ";;Televisão;Regional;"RECIFE - PE"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001259/2014-20;Publicidade;Midia;09/07/2014;14/07/2014;2014NE800005;Institucional;060132;14OB800716;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";232847;40618;1210,11;1182,5;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";1019,04;922,74;"REC    ";;Televisão;Regional;"MARINGA - PR"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001259/2014-20;Publicidade;Midia;09/07/2014;14/07/2014;2014NE800005;Institucional;060132;14OB800716;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233123;40603;300,07;293,22;"02.131.538/0001-60 / TV OMEGA LTDA.";252,69;228,81;"RTV    ";;Televisão;Regional;"PATO BRANCO - PR"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001265/2014-87;Publicidade;Midia;09/07/2014;14/07/2014;2014NE800005;Institucional;060132;14OB800717;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233125;41328;68190,47;66634,65;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";57423,55;51997,02;"REC    ";;Televisão;Regional;"CORNELIO PROCOPIO - PR"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001265/2014-87;Publicidade;Midia;09/07/2014;14/07/2014;2014NE800005;Institucional;060132;14OB800717;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233494;41444;10368,23;10131,67;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";8731,14;7896,05;"SBT    ";;Televisão;Regional;"JOAO PESSOA - PB"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001265/2014-87;Publicidade;Midia;09/07/2014;14/07/2014;2014NE800005;Institucional;060132;14OB800717;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233493;41443;237285,87;231872,01;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";199819,68;177869,42;"SBT    ";;Televisão;Regional;"PORTO ALEGRE - RS"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001265/2014-87;Publicidade;Midia;09/07/2014;14/07/2014;2014NE800005;Institucional;060132;14OB800717;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233542;41459;44362,41;43350,25;"02.131.538/0001-60 / TV OMEGA LTDA.";37357,82;33606,86;"RTV    ";;Televisão;Regional;"RECIFE - PE"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001265/2014-87;Publicidade;Midia;09/07/2014;14/07/2014;2014NE800005;Institucional;060132;14OB800717;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233541;41458;3720,81;3635,91;"02.131.538/0001-60 / TV OMEGA LTDA.";3133,31;2785,16;"RTV    ";;Televisão;Regional;"PELOTAS - RS"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001265/2014-87;Publicidade;Midia;09/07/2014;14/07/2014;2014NE800005;Institucional;060132;14OB800717;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233532;41455;7362,27;7194,3;"02.131.538/0001-60 / TV OMEGA LTDA.";6199,81;5570,01;"RTV    ";;Televisão;Regional;"PASSO FUNDO - RS"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001265/2014-87;Publicidade;Midia;09/07/2014;14/07/2014;2014NE800005;Institucional;060132;14OB800717;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233127;41368;112532,21;109964,7;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";94763,97;85808,77;"SBT    ";;Televisão;Regional;"CURITIBA - PR"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800009;"Utilidade Pública";060133;14OB800714;;"Campanha Imposto de Renda 2014";233375;2664;263465,4;257454,23;"03.347.577/0001-62 / FOX LATIN AMERICAN CHANNELS DO BRASIL LTDA";221865,6;200899,3;FOX;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800006;Institucional;060132;14OB800714;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233544;2710;2935,43;2868,46;"02.131.538/0001-60 / TV OMEGA LTDA.";2471,94;2238,34;"REDE TV ES ";;Televisão;Regional;"VILA VELHA - ES"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800006;Institucional;060132;14OB800714;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233543;2709;1155,53;1129,17;"02.131.538/0001-60 / TV OMEGA LTDA.";973,08;881,12;"REDE TV ";;Televisão;Regional;"RECIFE - PE"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800006;Institucional;060132;14OB800714;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233540;2696;15121,77;14776,76;"09.168.704/0001-42 / EMPRESA BRASIL DE COMUNICACAO S.A. - EBC";12734,12;11530,75;"TV BRASIL";;Televisão;Regional;"RIO DE JANEIRO - RJ"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800006;Institucional;060132;14OB800714;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233534;2104;44773,73;43752,18;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";37704,19;34141,14;"RECORD BAHIA";;Televisão;Regional;"ITABUNA - BA"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800006;Institucional;060132;14OB800714;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233190;2103;4109,7;4015,93;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";3460,8;3133,75;"RIC TV";;Televisão;Regional;"FLORIANOPOLIS - SC"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800006;Institucional;060132;14OB800714;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233189;1035;22655,96;22139,05;"27.865.757/0038-96 / GLOBO COMUNICACAO E PARTICIPACOES S/A";19078,7;17275,76;GLOBO;;Televisão;Regional;"RECIFE - PE"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800006;Institucional;060132;14OB800714;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233188;1053;2899,04;2832,89;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";2441,3;2210,6;JORNAL;;Televisão;Regional;"RECIFE - PE"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800006;Institucional;060132;14OB800714;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233169;2097;20852,88;20377,1;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";17560,32;15900,87;"RECORD CAMPOS";;Televisão;Regional;"CAMPOS DOS GOYTACAZES - RJ"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800006;Institucional;060132;14OB800714;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";232846;2004;54830,68;53579,68;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";46173,2;41809,83;GLOBO;;Televisão;Regional;"PRESIDENTE PRUDENTE - SP"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800009;"Utilidade Pública";060133;14OB800714;;"Campanha Imposto de Renda 2014";233434;2344;240350;234866,22;"31.433.592/0001-69 / TURNER INTERNATIONAL DO BRASIL LTDA ";202400;183273,2;TNT;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800009;"Utilidade Pública";060133;14OB800714;;"Campanha Imposto de Renda 2014";233392;2622;50699,22;49542,47;"04.334.366/0003-10 / NEWCO PROGRAMADORA E PRODUTORA DE COMUNICACAO LTDA.";42694,08;38659,49;"BAND NEWS";;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800006;Institucional;060132;14OB800714;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233389;2621;10199,96;9967,24;"60.509.239/0007-09 / RADIO E TELEVISAO BANDEIRANTES SA";8589,44;7777,74;"BAND BRASILIA";;Televisão;Regional;"BRASILIA - DF"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800006;Institucional;060132;14OB800714;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233388;2623;3965,23;3874,76;"02.131.538/0001-60 / TV OMEGA LTDA.";3339,14;3023,59;"REDE TV ";;Televisão;Regional;"RECIFE - PE"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800006;Institucional;060132;14OB800714;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233385;2620;3098,52;3027,83;"12.748.471/0001-61 / TELEVISAO NOVOS TEMPOS S/A";2609,28;2362,7;BAND;;Televisão;Regional;"NATAL - RN"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800009;"Utilidade Pública";060133;14OB800714;;"Campanha Imposto de Renda 2014";233381;2348;240768;235274,69;"00.252.848/0001-08 / TELECINE PROGRAMACAO DE FILMES LTDA";202752;183591,94;MEGAPIX;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800009;"Utilidade Pública";060133;14OB800714;;"Campanha Imposto de Renda 2014";233380;2347;179668,75;175569,46;"31.433.592/0001-69 / TURNER INTERNATIONAL DO BRASIL LTDA ";151300;137002,15;SPACE;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800009;"Utilidade Pública";060133;14OB800714;;"Campanha Imposto de Renda 2014";233379;2345;356760,63;348620,86;"00.811.990/0001-48 / GLOBOSAT PROGRAMADORA LTDA";300430;272039,36;SPORTV;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800009;"Utilidade Pública";060133;14OB800714;;"Campanha Imposto de Renda 2014";233378;2343;184012,15;179813,77;"00.811.990/0001-48 / GLOBOSAT PROGRAMADORA LTDA";154957,6;140314,11;MULTISHOW;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001250/2014-19;Publicidade;Midia;07/07/2014;11/07/2014;2014NE800006;Institucional;060132;14OB800714;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233377;2342;1539,76;1504,63;"13.810.015/0001-67 / RADIO E TELEVISAO BANDEIRANTES DA BAHIA LTDA";1296,64;1174,11;BANDEIRANTES;;Televisão;Regional;"SALVADOR - BA"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001195/2014-67;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800693;;"Campanha Copa 2014";232925;41192;59392,88;58037,79;"27.865.757/0025-71 / GLOBO COMUNICACAO E PARTICIPACOES S/A";50015,06;45288,64;"GLO    ";;Televisão;Regional;"BRASILIA - DF"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001195/2014-67;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800693;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";232897;41196;183829,79;179635,57;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";154804,03;140175,05;"REC    ";;Televisão;Regional;"RECIFE - PE"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001195/2014-67;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800693;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";232857;41168;5353,24;5231,1;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";4507,99;4081,98;"GLO    ";;Televisão;Regional;"ARAGUAINA - TO"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001195/2014-67;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800693;;"Campanha Copa 2014";232684;40995;29685,6;29008,3;"00.811.990/0001-48 / GLOBOSAT PROGRAMADORA LTDA";24998,4;22636,05;VIVA;;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001195/2014-67;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800693;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";232931;41281;19634,67;19186,69;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";16534,46;14971,95;"REC    ";;Televisão;Regional;"JOAO PESSOA - PB"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001195/2014-67;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800693;;"Campanha Copa 2014";232927;41262;556846,68;544141,78;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";468923,52;424610,25;"BAN    ";;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001196/2014-10;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800004;Institucional;060132;14OB800697;;"Comunicação Institucional 2014 - Prestação de Contas Regional III";232849;383;1359221,09;1328209,39;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";1144607,23;1036441,85;"REC    ";;Televisão;Regional;"SAO PAULO - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001196/2014-10;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800004;Institucional;060132;14OB800697;;"Comunicação Institucional 2014 - Prestação de Contas Regional III";232853;385;480615,66;469650,04;"27.865.757/0026-52 / GLOBO COMUNICACAO E PARTICIPACOES S/A";404728,98;366482,09;"GLO    ";;Televisão;Regional;"BELO HORIZONTE - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001196/2014-10;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800004;Institucional;060132;14OB800697;;"Comunicação Institucional 2014 - Prestação de Contas Regional III";232851;384;1111279,48;1085924,76;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";935814,3;847379,85;"SBT    ";;Televisão;Regional;"SAO PAULO - SP"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001214/2014-55;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800006;Institucional;060132;14OB800696;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233200;2088;341606,93;333812,89;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";287668,99;260484,27;"SBT RIO DE JANEIRO";;Televisão;Regional;"RIO DE JANEIRO - RJ"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001214/2014-55;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800006;Institucional;060132;14OB800696;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233221;2090;6804,05;6648,81;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";5729,73;5188,27;"SBT - PONTA NEGRA";;Televisão;Regional;"NATAL - RN"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001214/2014-55;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800006;Institucional;060132;14OB800696;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233219;1954;7932,12;7751,14;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";6679,68;6048,45;"RECORD - TROPICAL";;Televisão;Regional;"NATAL - RN"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001214/2014-55;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800006;Institucional;060132;14OB800696;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";233210;1937;42801,29;41824,74;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";36043,19;32637,11;GLOBO;;Televisão;Estadual;"RIO GRANDE DO NORTE"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233253;41402;34646,12;33855,64;"55.629.216/0001-02 / TV DO POVO LTDA";29175,68;26418,58;"BAN    ";;Televisão;Regional;"SANTOS - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233238;41369;145250,13;141936,14;"02.131.538/0001-60 / TV OMEGA LTDA.";122315,9;110757,05;"RTV    ";;Televisão;Regional;"RIO DE JANEIRO - RJ"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";232896;41197;26452,25;25848,72;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";22275,58;20170,54;"SBT    ";;Televisão;Regional;"PONTA GROSSA - PR"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";232895;41198;39394,15;38495,34;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";33174,02;30039,08;"SBT    ";;Televisão;Regional;"CARUARU - PE"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";232894;41199;252411,96;246652,98;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";212557,44;192470,76;"REC    ";;Televisão;Regional;"PORTO ALEGRE - RS"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";232831;41005;29605,06;28929,6;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";24930,58;22574,64;"GLO    ";;Televisão;Regional;"SANTA MARIA - RS"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233132;41372;56838,57;55541,75;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";47864,06;43340,91;"SBT    ";;Televisão;Regional;"MARINGA - PR"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233129;41370;40912,77;39979,31;"02.131.538/0001-60 / TV OMEGA LTDA.";34452,86;31197,06;"RTV    ";;Televisão;Regional;"PORTO ALEGRE - RS"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233128;41355;2022,59;1976,44;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";1703,23;1542,27;"SBT    ";;Televisão;Regional;"BOA VISTA - RR"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233118;41367;59153,12;57803,49;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";49813,15;45105,81;"SBT    ";;Televisão;Regional;"FORTALEZA - CE"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233115;41333;73022,25;71356,19;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";61492,42;55681,39;"REC    ";;Televisão;Regional;"BAURU - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233109;41334;65287,11;63797,54;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";54978,62;49783,14;"REC    ";;Televisão;Regional;"FRANCA - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233105;41335;117337,47;114660,32;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";98810,5;89472,91;"REC    ";;Televisão;Regional;"CAMPINAS - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233373;41421;277951;271609,33;"02.131.538/0001-60 / TV OMEGA LTDA.";234064;211944,95;"RTV    ";;Televisão;Regional;"SAO PAULO - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";232667;40991;2246,49;2195,23;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";1891,78;1713,01;"REC    ";;Televisão;Regional;"BOA VISTA - RR"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233263;41418;67001,45;65472,76;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";56422,27;50949,89;"REC    ";;Televisão;Regional;"SANTOS - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001217/2014-99;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800694;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";233262;41420;31423,72;30706,77;"48.665.517/0001-26 / RADIO E TELEVISAO TAUBATE LTDA";26462,08;23961,41;"BAN    ";;Televisão;Regional;"TAUBATE - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001218/2014-33;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800695;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";232770;41006;30898,93;30193,95;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";26020,15;23561,25;"GLO    ";;Televisão;Regional;"PELOTAS - RS"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001218/2014-33;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800695;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";232848;41172;7233,53;7068,49;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";6091,39;5515,75;"GLO    ";;Televisão;Regional;"PALMAS - TO"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001218/2014-33;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800695;;"Comunicação Institucional 2014 - Prestação de Contas Regional II";232836;40813;1043,52;1019,71;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";878,75;795,71;"SBT    ";;Televisão;Regional;"PALMAS - TO"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001218/2014-33;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800695;;"Campanha Copa 2014";233126;41371;105925;103508,24;"01.253.766/0001-40 / NBCUniversal Networks International Brasil Programadora S.A.";89200;80770,6;"UNIVERSAL CHANNEL";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001218/2014-33;Publicidade;Midia;01/07/2014;04/07/2014;2014NE800005;Institucional;060132;14OB800695;;"Campanha Copa 2014";233114;41117;115520;112884,32;"00.811.990/0001-48 / GLOBOSAT PROGRAMADORA LTDA";97280;88087,04;MULTISHOW;;Televisão;Nacional;Brasil
