Contratada;"Nº Processo";"Tipo de contrato";"Tipo de processo";"Data do Ateste";"Data do Pagamento";"Nº Empenho";"Tipo Rubrica";PTRES;"Nº Ordem Bancária";Justificativa;Tema;"IDN Nota Fiscal";"Nº Nota Fiscal";"Valor bruto da contratada";"Valor líquido da contratada";"Veículo / Fornecedor";"Valor bruto do fornecedor";"Valor líquido do fornecedor";"Nome fantasia do veículo";"Grupo / Editora";Meios;"Tipo da praça de veiculação";"Praças de Veiculação"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.002818/2016-81;Publicidade;Midia;24/10/2016;08/11/2016;2016NE800006;Institucional;107783;16OB801116;;"JOGOS PARALÍMPICOS RIO 2016";263692;54171;13918,45;13600,89;"33.050.733/0008-66 / RADIO E TELEVISAO BANDEIRANTES DO RIO DE JANEIRO S.A";11720,8;10613,18;BAND;BAND;Televisão;Regional;"RIO DE JANEIRO - RJ"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.002818/2016-81;Publicidade;Midia;24/10/2016;08/11/2016;2016NE800006;Institucional;107783;16OB801116;;"JOGOS PARALÍMPICOS RIO 2016";263888;54099;41957,32;41000,03;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";35332,48;31993,56;SBT;SBT;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.002818/2016-81;Publicidade;Midia;24/10/2016;08/11/2016;2016NE800006;Institucional;107783;16OB801116;;"JOGOS PARALÍMPICOS RIO 2016";263887;54098;72968,55;71303,71;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";61447,2;55640,44;RECORD;RECORD;Televisão;Regional;"RIO DE JANEIRO - RJ"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.002818/2016-81;Publicidade;Midia;24/10/2016;08/11/2016;2016NE800006;Institucional;107783;16OB801116;;"JOGOS PARALÍMPICOS RIO 2016";263886;54097;23251,25;22720,76;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";19580;17729,69;BAND;BAND;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.002818/2016-81;Publicidade;Midia;24/10/2016;08/11/2016;2016NE800006;Institucional;107783;16OB801116;;"JOGOS PARALÍMPICOS RIO 2016";263703;54100;64398,13;62928,83;"61.413.092/0001-26 / TELEVISAO INDEPENDENTE DE SAO JOSE DO RIO PRETO LTDA";54230;49105,26;"REDE VIDA";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.002818/2016-81;Publicidade;Midia;24/10/2016;08/11/2016;2016NE800006;Institucional;107783;16OB801116;;"JOGOS PARALÍMPICOS RIO 2016";263698;54028;137006,72;133880,81;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";115374,08;104471,23;"SBT    ";SBT;Televisão;Regional;"SAO PAULO - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.002818/2016-81;Publicidade;Midia;24/10/2016;08/11/2016;2016NE800006;Institucional;107783;16OB801116;;"JOGOS PARALÍMPICOS RIO 2016";263697;54056;5604,24;5476,38;"54.065.370/0003-06 / TV STUDIOS DE BRASILIA LTDA";4719,36;4273,38;"SBT    ";SBT;Televisão;Regional;"BRASILIA - DF"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.002818/2016-81;Publicidade;Midia;24/10/2016;08/11/2016;2016NE800006;Institucional;107783;16OB801116;;"JOGOS PARALÍMPICOS RIO 2016";263696;54058;9946,07;9719,14;"33.050.733/0008-66 / RADIO E TELEVISAO BANDEIRANTES DO RIO DE JANEIRO S.A";8375,64;7584,14;"BAN    ";BAND;Televisão;Regional;"RIO DE JANEIRO - RJ"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.002818/2016-81;Publicidade;Midia;24/10/2016;08/11/2016;2016NE800006;Institucional;107783;16OB801116;;"JOGOS PARALÍMPICOS RIO 2016";263694;54169;65815;64313,38;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";55423,16;50185,67;"BAN    ";BAND;Televisão;Regional;"SAO PAULO - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.002818/2016-81;Publicidade;Midia;24/10/2016;08/11/2016;2016NE800006;Institucional;107783;16OB801116;;"JOGOS PARALÍMPICOS RIO 2016";263693;54170;2130,66;2082,05;"02.374.250/0001-17 / RADIO E TELEVISAO CV LTDA";1794,24;1624,68;"TV BRASILIA";"DIÁRIOS ASSOCIADOS";Televisão;Regional;"BRASILIA - DF"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002660/2016-49;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801083;;"Jogos Olímpicos e Paralímpicos Rio 2016 - Fase UNIÃO";263033;17176;773641,05;755989,82;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";651487,2;589921,66;GLOBO;"TV GLOBO";Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002661/2016-83;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801084;;"Jogos Olímpicos e Paralímpicos Rio 2016 - Fase UNIÃO";263013;17161;330691,2;323146,22;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";278476,8;252160,74;RECORD;RECORD;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002661/2016-83;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801084;;"Jogos Olímpicos e Paralímpicos Rio 2016 - Fase UNIÃO";263067;17195;4617;4511,66;"00.637.277/0001-20 / ESPN DO BRASIL EVENTOS ESPORTIVOS LTDA";3888;3520,58;"ESPN BRASIL";ESPN;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002661/2016-83;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801084;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263065;17193;83831,04;81918,37;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";70594,56;63923,37;SBT;SBT;Televisão;Regional;"SAO PAULO - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002661/2016-83;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801084;;"Jogos Olímpicos e Paralímpicos Rio 2016 - Fase UNIÃO";263045;17180;78806,78;77008,74;"00.811.990/0001-48 / GLOBOSAT PROGRAMADORA LTDA";66363,6;60092,24;"SPORTV 2";GLOBOSAT;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263009;17157;17817,06;17410,55;"33.050.733/0008-66 / RADIO E TELEVISAO BANDEIRANTES DO RIO DE JANEIRO S.A";15003,84;13585,98;BAND;BAND;Televisão;Regional;"RIO DE JANEIRO - RJ"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263070;17197;7815,56;7637,24;"02.131.538/0001-60 / TV OMEGA LTDA.";6581,52;5959,57;"REDE TV";"REDE TV";Televisão;Regional;"SAO PAULO - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263068;17196;874,95;854,98;"02.131.538/0001-60 / TV OMEGA LTDA.";736,8;667,17;"REDE TV";"REDE TV";Televisão;Regional;"RIO DE JANEIRO - RJ"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263066;17194;2488,53;2431,75;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";2095,6;1897,57;BAND;BAND;Televisão;Regional;"SAO PAULO - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263062;17191;41659,67;40709,17;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";35081,83;31766,6;GLOBO;"TV GLOBO";Televisão;Regional;"RIO DE JANEIRO - RJ"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263061;17190;69555,08;67968,13;"27.865.757/0027-33 / GLOBO COMUNICACAO E PARTICIPACOES S/A";58572,7;53037,58;GLOBO;"TV GLOBO";Televisão;Regional;"SAO PAULO - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263059;17189;19327,56;18886,58;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";16275,84;14737,77;RECORD;RECORD;Televisão;Regional;"RIO DE JANEIRO - RJ"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263180;17232;9135,25;8926,82;"02.131.538/0001-60 / TV OMEGA LTDA.";7692,84;6965,87;"REDE TV";"REDE TV";Televisão;Regional;"SAO PAULO - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263179;17231;4500,15;4397,47;"02.131.538/0001-60 / TV OMEGA LTDA.";3789,6;3431,48;"REDE TV";"REDE TV";Televisão;Regional;"RIO DE JANEIRO - RJ"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263134;17210;1231,2;1203,11;"20.968.212/0001-74 / HAPPY SERVIÇOS E COMUNICAÇÕES LTDA.";1036,8;1036,8;"ALPHA CHANNEL";;Televisão;Regional;"BARUERI - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263057;17188;96597,9;94393,94;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";81345,6;73658,44;RECORD;RECORD;Televisão;Regional;"SAO PAULO - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263053;17186;17577,02;17175,98;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";14801,7;13402,94;GLOBO;"TV GLOBO";Televisão;Regional;"RIO DE JANEIRO - RJ"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263052;17185;17200,96;16808,5;"27.865.757/0025-71 / GLOBO COMUNICACAO E PARTICIPACOES S/A";14485,02;13116,19;GLOBO;"TV GLOBO";Televisão;Regional;"BRASILIA - DF"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263049;17184;88790,21;86764,39;"27.865.757/0027-33 / GLOBO COMUNICACAO E PARTICIPACOES S/A";74770,7;67704,87;GLOBO;"TV GLOBO";Televisão;Regional;"SAO PAULO - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263044;17179;2796,99;2733,18;"54.065.370/0003-06 / TV STUDIOS DE BRASILIA LTDA";2355,36;2132,78;SBT;SBT;Televisão;Regional;"BRASILIA - DF"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263043;17178;6461,52;6314,1;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";5441,28;4927,08;BAND;BAND;Televisão;Regional;"SAO PAULO - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263042;17177;19290,51;18850,39;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";16244,64;14709,52;SBT;SBT;Televisão;Regional;"SAO PAULO - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263032;17175;48298,95;47196,97;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";40672,8;36829,22;RECORD;RECORD;Televisão;Regional;"SAO PAULO - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263031;17174;7599,62;7426,23;"54.065.370/0003-06 / TV STUDIOS DE BRASILIA LTDA";6399,68;5794,91;SBT;SBT;Televisão;Regional;"BRASILIA - DF"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263014;17162;2983,99;2915,91;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";2512,83;2275,37;RECORD;RECORD;Televisão;Regional;"BRASILIA - DF"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002662/2016-38;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801085;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";263010;17158;1075,07;1050,54;"60.509.239/0007-09 / RADIO E TELEVISAO BANDEIRANTES SA";905,32;819,77;BAND;BAND;Televisão;Regional;"BRASILIA - DF"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002663/2016-82;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801086;;"Jogos Olímpicos e Paralímpicos Rio 2016 - Fase UNIÃO";263012;17160;57717,73;56400,85;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";48604,4;44011,28;BAND;BAND;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002663/2016-82;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801086;;" CAMPANHA DE ENFRENTAMENTO À INTOLERÂNCIA RELIGIOSA II";263177;17229;7303,79;7137,15;"07.628.934/0001-11 / SPC- SISTEMA PERNAMBUCANO DE COMUNICACOES LTDA";6150,56;5569,33;"TV REDE ESTAÇAO";;Televisão;Regional;"RECIFE - PE"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002663/2016-82;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801086;;" CAMPANHA DE ENFRENTAMENTO À INTOLERÂNCIA RELIGIOSA II";263176;17228;7702,13;7526,4;"87.809.992/0001-80 / FUNDACAO PIRATINI";6486;6486;TVE;;Televisão;Regional;"PORTO ALEGRE - RS"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002663/2016-82;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801086;;" CAMPANHA DE ENFRENTAMENTO À INTOLERÂNCIA RELIGIOSA II";263175;17227;6517;6368,31;"05.849.548/0001-24 / FUNDACAO CULTURAL GENIVAL TOURINHO";5488;5488;"TV GERAES";;Televisão;Regional;"MONTES CLAROS - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002663/2016-82;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801086;;" CAMPANHA DE ENFRENTAMENTO À INTOLERÂNCIA RELIGIOSA II";263174;17226;6117,24;5977,67;"04.372.316/0001-65 / FUNDACAO CULTURAL DO CERRADO";5151,36;5151,36;"TV NOVA";;Televisão;Regional;"MONTE CARMELO - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002663/2016-82;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801086;;" CAMPANHA DE ENFRENTAMENTO À INTOLERÂNCIA RELIGIOSA II";263173;17225;7478,4;7307,77;"15.622.124/0001-86 / BAIANA COMUNICACOES EIRELI";6297,6;5702,48;"TV BAIANA";;Televisão;Regional;"SALVADOR - BA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002663/2016-82;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801086;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";263171;17224;70122,35;68522,45;"03.862.216/0001-54 / TELEVISÃO CIDADE MODELO LTDA";59050,4;53470,14;RIT;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002664/2016-27;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801087;;"Campanha Bandeiras Tarifárias";263148;17214;1468,32;1434,82;"06.301.754/0001-68 / CENTRO CRISTAO MANA";1236,48;1119,63;TSTV;;Televisão;Regional;"TABOAO DA SERRA - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002664/2016-27;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801087;;"Campanha Bandeiras Tarifárias";263144;17212;1463;1429,62;"07.207.334/0001-80 / ASSOCIACAO DE TV COMUNITARIA DE CASCAVEL";1232;1232;"TV COM CASCAVEL";;Televisão;Regional;"CASCAVEL - PR"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002664/2016-27;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801087;;"Campanha Bandeiras Tarifárias";263138;17211;7381,1;7212,7;"03.536.328/0001-15 / FUNDACAO RADIO E TV LAFAIETE EDUCATIVA E CULTURAL";6215,66;6215,66;"TV LAFAIETE";;Televisão;Regional;"CONSELHEIRO LAFAIETE - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002664/2016-27;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801087;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";262448;17056;1526,46;1491,63;"03.070.411/0001-41 / FUNDACAO DE RADIODIFUSAO RODESINDO PAVAN";1285,44;1285,44;"TV LITORAL PANORAMA";;Televisão;Regional;"BALNEARIO CAMBORIU - SC"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002664/2016-27;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801087;;"Campanha Bandeiras Tarifárias";263178;17230;1468,32;1434,82;"18.121.847/0001-90 / ASSOCIACAO CULTURAL NOVA JANDIRA";1236,48;1119,63;"TV NOVA JANDIRA - TV COMUNITARIA";;Televisão;Regional;"JANDIRA - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002664/2016-27;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801087;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";263168;17223;6583,5;6433,29;"05.401.031/0001-78 / REDE TV + ABC LTDA";5544;5020,09;"TV MAIS";;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002664/2016-27;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801087;;"Campanha Bandeiras Tarifárias";263163;17221;7331,63;7164,35;"05.849.548/0001-24 / FUNDACAO CULTURAL GENIVAL TOURINHO";6174;6174;"TV GERAES";;Televisão;Regional;"MONTES CLAROS - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002664/2016-27;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801087;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";263011;17159;22493,63;21980,42;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";18942;17151,98;RECORD;RECORD;Televisão;Regional;"MACEIO - AL"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002664/2016-27;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801087;;"Campanha Bandeiras Tarifárias";263155;17217;20397,87;19932,47;"01.385.423/0001-30 / REDE NOVO TEMPO DE COMUNICACAO";17177,15;17177,15;"TV NOVO TEMPO";;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002664/2016-27;Publicidade;Midia;29/09/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801087;;"Campanha Bandeiras Tarifárias";263151;17216;1474,42;1440,78;"04.290.786/0001-80 / RADIO E CANAL COMUNITARIO DE PERUIBE - RADIO E TV VALE DAS ARTES";1241,62;1124,29;"TV VALE DAS ARTES";;Televisão;Regional;"PERUIBE - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002704/2016-31;Publicidade;Midia;07/10/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801088;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";263360;17182;15077,45;14729,37;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";12696,8;11482,74;RECORD;RECORD;Televisão;Regional;"NATAL - RN"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002704/2016-31;Publicidade;Midia;07/10/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801088;;"Campanha Bandeiras Tarifárias";263521;17318;9509,5;9292,53;"61.365.979/0001-96 / ASSOCIACAO CULTURAL E EDUCATIVA MEGATOWN";8008;8008;"TV ATIVA BEIRA RIO";;Televisão;Regional;"SAO PAULO - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002704/2016-31;Publicidade;Midia;07/10/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801088;;" CAMPANHA DE ENFRENTAMENTO À INTOLERÂNCIA RELIGIOSA II";263520;17317;6032,88;5895,23;"03.658.960/0001-31 / Associação Cutlural Santa Luzia";5080,32;4600,23;"TV JATAI";;Televisão;Regional;"JATAI - GO"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002704/2016-31;Publicidade;Midia;07/10/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801088;;" CAMPANHA DE ENFRENTAMENTO À INTOLERÂNCIA RELIGIOSA II";263519;17316;6217,75;6075,88;"03.725.087/0002-33 / FUNDAÇÃO EDUCATIVA E CULTURAL JULIUS AUGUST MARISCHEN";5236;5236;"TV CULTURA PAULISTA";;Televisão;Regional;"ARARAQUARA - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002704/2016-31;Publicidade;Midia;07/10/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801088;;" CAMPANHA DE ENFRENTAMENTO À INTOLERÂNCIA RELIGIOSA II";263518;17315;6340,68;6196,01;"83.369.470/0001-54 / FUNDAÇAO NAZARE DE COMUNICAÇAO";5339,52;5339,52;"TV NAZARE";"FUNDAÇÃO NAZARÉ";Televisão;Regional;"BELEM - PA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002704/2016-31;Publicidade;Midia;07/10/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801088;;" CAMPANHA DE ENFRENTAMENTO À INTOLERÂNCIA RELIGIOSA II";263517;17314;7125,06;6962,5;"17.401.540/0001-80 / BH NEWS TV COMUNICACAO EIRELI-ME";6000,05;6000,05;"BH NEWS TV";;Televisão;Regional;"BELO HORIZONTE - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002704/2016-31;Publicidade;Midia;07/10/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801088;;" CAMPANHA DE ENFRENTAMENTO À INTOLERÂNCIA RELIGIOSA II";263516;17313;6657,6;6505,7;"23.089.402/0001-00 / NTV - Nossa TV";5606,4;5606,4;"NTV - NOSSA TV";;Televisão;Regional;"PATOS DE MINAS - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002704/2016-31;Publicidade;Midia;07/10/2016;03/11/2016;2016NE800005;Institucional;107783;16OB801088;;" CAMPANHA DE ENFRENTAMENTO À INTOLERÂNCIA RELIGIOSA II";263514;17311;79543,5;77728,65;"43.665.629/0001-63 / FUNDAÇAO NOSSA SENHORA APARECIDA";66984;66984;"REDE APARECIDA";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.002666/2016-16;Publicidade;Midia;29/09/2016;27/10/2016;2016NE800006;Institucional;107783;16OB801065;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";263160;53624;3420;3341,97;"05.662.865/0001-37 / ASSOCIACAO TV COMUNITARIA FOZ";2880;2880;"TV COM FOZ";;Televisão;Regional;"FOZ DO IGUACU - PR"
