Contratada;"Nº Processo";"Tipo de contrato";"Tipo de processo";"Data do Ateste";"Data do Pagamento";"Nº Empenho";"Tipo Rubrica";PTRES;"Nº Ordem Bancária";Justificativa;Tema;"IDN Nota Fiscal";"Nº Nota Fiscal";"Valor bruto da contratada";"Valor líquido da contratada";"Veículo / Fornecedor";"Valor bruto do fornecedor";"Valor líquido do fornecedor";"Nome fantasia do veículo";"Grupo / Editora";Meios;"Tipo da praça de veiculação";"Praças de Veiculação"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.001228/2019-83;Publicidade;Midia;02/04/2019;21/05/2019;2019NE800003;Institucional;107783;2019OB800479;;"Nova Previdência";306939;35775;638183,4;623622,74;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";537417,6;486631,64;"RECORD - NET";RECORD;Televisão;Nacional;Brasil
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.001228/2019-83;Publicidade;Midia;02/04/2019;21/05/2019;2019NE800003;Institucional;107783;2019OB800479;;"Nova Previdência";306999;35779;744909,11;727913,42;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";627291,89;567645,31;SBT-NACIONAL;SBT;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.001235/2019-85;Publicidade;Midia;02/04/2019;21/05/2019;2018NE800005;"Utilidade Pública";107784;2019OB800487;;"Campanha Queimadas";307339;10616;331,63;324,06;"00.277.036/0001-17 / TV VITORIA REGIA LTDA";279,26;279,26;"BAND  VITORIA REGIA";BAND;Televisão;Regional;"CACERES - MT"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001243/2019-21;Publicidade;Midia;02/04/2019;21/05/2019;2017NE800013;Institucional;107783;2019OB800496;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";306793;42102;3016,6;2947,77;"01.651.764/0001-00 / Grande Sul TV";2540,3;2540,3;"GSulTV,POA TV";;Televisão;Regional;"PORTO ALEGRE - RS"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.001013/2019-62;Publicidade;Midia;13/03/2019;16/05/2019;2019NE800003;Institucional;107783;2019OB800422;;"Nova Previdência";306280;35734;207290;202560,51;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";174560;158064,08;"GLOBO- NACIONAL";"TV GLOBO";Televisão;Nacional;Brasil
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.001013/2019-62;Publicidade;Midia;13/03/2019;16/05/2019;2019NE800003;Institucional;107783;2019OB800422;;"Nova Previdência";306309;35762;78500,4;76709,35;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";66105,6;59858,62;SBT-NACIONAL;SBT;Televisão;Nacional;Brasil
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.001013/2019-62;Publicidade;Midia;13/03/2019;16/05/2019;2019NE800003;Institucional;107783;2019OB800422;;"Nova Previdência";306306;35759;372096;363606,34;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";313344;283732,99;"RECORD - NET";RECORD;Televisão;Nacional;Brasil
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.001013/2019-62;Publicidade;Midia;13/03/2019;16/05/2019;2019NE800003;Institucional;107783;2019OB800422;;"Nova Previdência";306284;35758;84044,6;82127,06;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";70774,4;64086,22;"RECORD - NET";RECORD;Televisão;Nacional;Brasil
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.001013/2019-62;Publicidade;Midia;13/03/2019;16/05/2019;2019NE800003;Institucional;107783;2019OB800422;;"Nova Previdência";306283;35757;202190,4;197577,27;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";170265,6;154175,5;SBT-NACIONAL;SBT;Televisão;Nacional;Brasil
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.001013/2019-62;Publicidade;Midia;13/03/2019;16/05/2019;2019NE800003;Institucional;107783;2019OB800422;;"Nova Previdência";306282;35751;103645;101280,26;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";87280;79032,04;"GLOBO- NACIONAL";"TV GLOBO";Televisão;Nacional;Brasil
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.001013/2019-62;Publicidade;Midia;13/03/2019;16/05/2019;2019NE800003;Institucional;107783;2019OB800422;;"Nova Previdência";306281;35735;1609680;1572953,88;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";1355520;1227423,36;"GLOBO- NACIONAL";"TV GLOBO";Televisão;Nacional;Brasil
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.001078/2019-16;Publicidade;Midia;20/03/2019;16/05/2019;2019NE800003;Institucional;107783;2019OB800425;;"Nova Previdência";306307;35760;157000,8;153418,7;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";132211,2;119717,24;SBT-NACIONAL;SBT;Televisão;Nacional;Brasil
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.001078/2019-16;Publicidade;Midia;20/03/2019;16/05/2019;2019NE800003;Institucional;107783;2019OB800425;;"Nova Previdência";306310;35763;255126,3;249305,39;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";214843,2;194540,52;SBT-NACIONAL;SBT;Televisão;Nacional;Brasil
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.001082/2019-76;Publicidade;Midia;20/03/2019;16/05/2019;2018NE800259;"Utilidade Pública";139721;2019OB800429;;"Enfrentamento à Violência Contra a Mulher - III";306449;35764;166470,39;162672,24;"02.131.538/0001-60 / TV OMEGA LTDA.";140185,61;126527,37;"REDE TV! NACIONAL";"REDE TV";Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.001083/2019-11;Publicidade;Midia;20/03/2019;16/05/2019;2018NE800005;"Utilidade Pública";107784;2019OB800431;;"Campanha Queimadas";306339;10225;1043,35;1019,54;"14.069.710/0001-82 / SNC SISTEMA NORTE DE COMUNICACAO LTDA - ME";878,62;795,59;"BAND  RBA MARABA";BAND;Televisão;Regional;"MARABA - PA"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.001083/2019-11;Publicidade;Midia;20/03/2019;16/05/2019;2018NE800005;"Utilidade Pública";107784;2019OB800431;;"Campanha Queimadas";305179;9744;11775,82;11507,14;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";9916,48;8979,37;"SBT - MINAS GERAIS (INTERIOR),SBT - ALTEROSA - MONTES CLAROS/INTERIOR - PATROCINIOS DE PROGRAMAS LOCAIS";"DIÁRIOS ASSOCIADOS";Televisão;Regional;"MONTES CLAROS - MG"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.001085/2019-18;Publicidade;Midia;20/03/2019;16/05/2019;2018NE800222;"Utilidade Pública";109259;2019OB800433;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";305321;9783;481,48;470,5;"88.721.816/0001-55 / TELEVISAO NORTE DO RGS LTDA";405,47;367,15;"REDE TV! SUL - TV PAMPA PORTO ALEGRE,REDE TV! - TV PAMPA - PROGRAMAS LOCAIS - CARAZINHO";"REDE TV";Televisão;Regional;"CARAZINHO - RS,PASSO FUNDO - RS"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.001086/2019-54;Publicidade;Midia;20/03/2019;16/05/2019;2018NE800190;Institucional;107783;2019OB800435;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";306343;10229;155040;151502,64;"02.344.518/0001-78 / REDE MULHER DE TELEVISAO LTDA";130560;118222,08;"RECORD NEWS";RECORD;Televisão;Nacional;Brasil
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.001089/2019-98;Publicidade;Midia;20/03/2019;16/05/2019;2017NE800173;Institucional;107783;2019OB800432;;"AVANÇAR - PARCERIAS II";306422;9940;123,75;120,92;"02.131.538/0001-60 / TV OMEGA LTDA.";104,21;94,36;"REDE TV";"REDE TV";Televisão;Regional;"PELOTAS - RS"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.001092/2019-10;Publicidade;Midia;20/03/2019;16/05/2019;2018NE800193;"Utilidade Pública";107784;2019OB800436;;"Campanha Queimadas - COMPLEMENTAR";306679;10380;9690;9468,91;"29.283.135/0001-93 / RMC PRODUTORA VIDEO TV EIRELI";8160;8160;"REDE METRÓPOLE";;Televisão;Regional;"GOIANIA - GO"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001094/2019-09;Publicidade;Midia;20/03/2019;16/05/2019;2016NE800007;Institucional;107783;2019OB800439;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";306304;42086;3277,5;3202,72;"03.124.410/0001-32 / FUNDACAO DE CULTURA E COMUNICACAO ELIAS MANSOUR";2760;2760;"TV ALDEIA";;Televisão;Regional;"RIO BRANCO - AC"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.001098/2019-89;Publicidade;Midia;20/03/2019;16/05/2019;2019NE800003;Institucional;107783;2019OB800442;;"Nova Previdência";306739;35774;200065,82;195501,16;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";168476,48;152457,75;"RECORD - NET";RECORD;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000775/2019-41;Publicidade;Midia;21/02/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800421;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";305523;9857;160778;157109,72;"03.347.577/0001-62 / FOX LATIN AMERICAN CHANNELS DO BRASIL LTDA";135392;122597,46;FOX;FOX;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000775/2019-41;Publicidade;Midia;21/02/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800421;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";305529;9863;8580,21;8384,45;"31.296.882/0001-08 / TELEVISAO CAPIXABA LTDA";7225,46;6433,64;"BAND CAPIXABA";BAND;Televisão;Regional;"VITORIA - ES"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000775/2019-41;Publicidade;Midia;21/02/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800421;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";305528;9862;3826,89;3739,58;"02.131.538/0001-60 / TV OMEGA LTDA.";3222,65;2918,11;"REDE TV! ES";"REDE TV";Televisão;Regional;"VITORIA - ES"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000775/2019-41;Publicidade;Midia;21/02/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800421;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";305527;9861;42838,82;41861,42;"02.131.538/0001-60 / TV OMEGA LTDA.";36074,8;32665,73;"REDE TV! - SÃO PAULO";"REDE TV";Televisão;Regional;"SAO PAULO - SP"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000775/2019-41;Publicidade;Midia;21/02/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800421;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";305526;9860;4855,78;4745;"02.131.538/0001-60 / TV OMEGA LTDA.";4089,09;3702,67;"REDE TV! - RECIFE";"REDE TV";Televisão;Regional;"RECIFE - PE"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000775/2019-41;Publicidade;Midia;21/02/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800421;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";305525;9859;10223,9;9990,63;"77.969.145/0001-20 / TELEVISAO BANDEIRANTES DO PARANA LTDA";8609,6;7747,2;"BAND CURITIBA";BAND;Televisão;Regional;"CURITIBA - PR"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000775/2019-41;Publicidade;Midia;21/02/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800421;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";305524;9858;160158,4;156504,26;"07.408.191/0001-74 / Discovery Networks Brasil Agenciamento e Representação Ltda.";134870,24;122125;"DISCOVERY CHANNEL";DISCOVERY;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000816/2019-08;Publicidade;Midia;27/02/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800364;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";305760;9974;13805,81;13490,82;"87.209.250/0001-14 / RADIO E TV PORTOVISAO LTDA";11625,94;10439,74;"BAND RIO GRANDE DO SUL";BAND;Televisão;Regional;"PORTO ALEGRE - RS"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000869/2019-11;Publicidade;Midia;01/03/2019;13/05/2019;2016NE800083;Institucional;107783;2019OB800371;;"CRISE HÍDRICA - 2016";288686;39323;3591;3509,07;"13.420.609/0001-61 / INSTITUTO DE RADIODIFUSAO EDUCATIVA DA BAHIA IRDEB";3024;3024;TVE;;Televisão;Regional;"SALVADOR - BA"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000873/2019-89;Publicidade;Midia;06/03/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800381;;"Segurança Pública";305849;10007;313013,38;305871,73;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";263590,23;238517,88;"BAND - NACIONAL";BAND;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000877/2019-67;Publicidade;Midia;01/03/2019;13/05/2019;2016NE800005;Institucional;107783;2019OB800370;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";305799;23772;1995;1949,48;"03.006.470/0001-50 / ASSOCIACAO DAS ENTIDADES USUARIAS DE CANAL COMUNITARIO NO DISTRITO FEDERAL - TV COMUNITARIA";1680;1680;"TV CIDADE LIVRE";;Televisão;Regional;"BRASILIA - DF"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000922/2019-83;Publicidade;Midia;07/03/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800388;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";306062;10092;207156,24;202429,81;"00.089.913/0001-26 / FUNDACAO SARA NOSSA TERRA";174447,36;174447,36;"REDE GENESIS";"SARA NOSSA TERRA";Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000922/2019-83;Publicidade;Midia;07/03/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800388;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";305324;9786;74222,77;72529,32;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";62503,39;56572,14;"BAND - NACIONAL";BAND;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000922/2019-83;Publicidade;Midia;07/03/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800388;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";306067;10097;23527,69;22990,89;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";19812,8;17940,49;"SBT - LAGES";SBT;Televisão;Regional;"LAGES - SC"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000922/2019-83;Publicidade;Midia;07/03/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800388;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";306066;10096;61211,59;59815;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";51546,6;46675,45;"SBT - LAGES";SBT;Televisão;Regional;"LAGES - SC"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000922/2019-83;Publicidade;Midia;07/03/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800388;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";306065;10095;10405,22;10167,82;"13.810.015/0001-67 / RADIO E TELEVISAO BANDEIRANTES DA BAHIA LTDA";8762,31;7934,27;"BAND SALVADOR";BAND;Televisão;Regional;"SALVADOR - BA"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000922/2019-83;Publicidade;Midia;07/03/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800388;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";306064;10094;28968,86;28307,91;"17.184.649/0001-02 / RADIO E TELEVISAO BANDEIRANTES DE MINAS GERAIS LTDA";24394,83;22089,52;"BAND BELO HORIZONTE";BAND;Televisão;Regional;"BELO HORIZONTE - MG"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000923/2019-28;Publicidade;Midia;07/03/2019;13/05/2019;2018NE800222;"Utilidade Pública";109259;2019OB800389;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";306058;10088;2860,37;2795,11;"79.469.813/0001-85 / TELEVISAO ICARAI LTDA";2408,74;2181,11;"BAND  MARINGA";BAND;Televisão;Regional;"MARINGA - PR"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000923/2019-28;Publicidade;Midia;07/03/2019;13/05/2019;2018NE800222;"Utilidade Pública";109259;2019OB800389;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";305323;9785;435,47;425,53;"93.042.208/0001-54 / TV SANTA MARIA LTDA";366,71;332,06;"REDE TV! - PAMPA CENTRO";"REDE TV";Televisão;Regional;"SANTA MARIA - RS"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000923/2019-28;Publicidade;Midia;07/03/2019;13/05/2019;2018NE800222;"Utilidade Pública";109259;2019OB800389;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";305322;9784;363,54;355,25;"90.604.752/0001-54 / TV ZONA SUL LTDA";306,14;277,21;"REDE TV! - PAMPA SUL";"REDE TV";Televisão;Regional;"PELOTAS - RS"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000925/2019-17;Publicidade;Midia;07/03/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800391;;"Segurança Pública";306085;10115;55359,54;54096,47;"43.665.629/0001-63 / FUNDAÇAO NOSSA SENHORA APARECIDA";46618,56;46618,56;"REDE APARECIDA";;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000929/2019-03;Publicidade;Midia;07/03/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800395;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";306068;10098;6120,66;5981,01;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";5154,24;4627,76;"RECORD - TERESINA - PROGRAMAÇÃO LOCAL";RECORD;Televisão;Regional;"TERESINA - PI"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000931/2019-74;Publicidade;Midia;07/03/2019;13/05/2019;2018NE800222;"Utilidade Pública";109259;2019OB800390;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";306059;10089;693,79;677,96;"02.131.538/0001-60 / TV OMEGA LTDA.";584,26;516,67;"REDE TV! SUL - TV PAMPA PORTO ALEGRE";"REDE TV";Televisão;Regional;"PASSO FUNDO - RS"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000931/2019-74;Publicidade;Midia;07/03/2019;13/05/2019;2018NE800222;"Utilidade Pública";109259;2019OB800390;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";306060;10090;382,48;373,75;"02.131.538/0001-60 / TV OMEGA LTDA.";322,1;284,83;"REDE TV! - PAMPA SUL";"REDE TV";Televisão;Regional;"PELOTAS - RS"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.001011/2019-73;Publicidade;Midia;13/03/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800418;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";306192;10168;41372,5;40428,55;"00.163.234/0001-50 / Rede Nacional de Comunicação LTDA";34840;31547,62;"REDE BRASIL";;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.001011/2019-73;Publicidade;Midia;13/03/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800418;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";305539;9872;93438,15;91305,38;"02.131.538/0001-60 / TV OMEGA LTDA.";78684,78;71065,06;"REDE TV! NACIONAL";"REDE TV";Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.001011/2019-73;Publicidade;Midia;13/03/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800418;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";306345;10231;1394,92;1363,1;"04.503.353/0004-08 / RADIO E TV SCHAPPO LTDA";1174,68;1063,67;"BAND TERESINA";BAND;Televisão;Regional;"TERESINA - PI"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.001011/2019-73;Publicidade;Midia;13/03/2019;13/05/2019;2018NE800190;Institucional;107783;2019OB800418;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";306193;10169;138842,88;135675,07;"00.089.913/0001-26 / FUNDACAO SARA NOSSA TERRA";116920,32;116920,32;"REDE GENESIS";"SARA NOSSA TERRA";Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000567/2019-42;Publicidade;Midia;12/02/2019;08/05/2019;2018NE800190;Institucional;107783;2019OB800297;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";303744;9120;288004,7;281433,65;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";242530,27;219469,17;"BAND - NACIONAL";BAND;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000567/2019-42;Publicidade;Midia;12/02/2019;08/05/2019;2018NE800190;Institucional;107783;2019OB800297;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";302214;8655;28126,71;27484,98;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";23685,65;21447,36;"RECORD - RIO DE JANEIRO - RJ - PROGRAMAS LOCAIS";RECORD;Televisão;Regional;"RIO DE JANEIRO - RJ"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000567/2019-42;Publicidade;Midia;12/02/2019;08/05/2019;2018NE800190;Institucional;107783;2019OB800297;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";304827;9631;10667,25;10423,86;"06.017.510/0001-58 / COMPANHIA RIO BONITO COMUNICAÇOES";8982,94;8134,05;"BAND NEWS";BAND;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000567/2019-42;Publicidade;Midia;12/02/2019;08/05/2019;2018NE800190;Institucional;107783;2019OB800297;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";304826;9630;2336,37;2283,06;"12.748.471/0001-61 / TELEVISAO NOVOS TEMPOS S/A";1967,47;1777,61;"BAND NATAL";BAND;Televisão;Regional;"NATAL - RN"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000569/2019-31;Publicidade;Midia;12/02/2019;08/05/2019;2018NE800222;"Utilidade Pública";109259;2019OB800285;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";304822;9626;9563,78;9345,58;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";8053,71;7292,63;"SBT - ALTEROSA - MONTES CLAROS/INTERIOR";SBT;Televisão;Regional;"MONTES CLAROS - MG"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000569/2019-31;Publicidade;Midia;12/02/2019;08/05/2019;2018NE800190;Institucional;107783;2019OB800285;;"Segurança Pública";304845;9649;60484,87;59104,86;"01.385.423/0001-30 / REDE NOVO TEMPO DE COMUNICACAO";50934,62;50934,62;"TV NOVO TEMPO - NACIONAL";;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000569/2019-31;Publicidade;Midia;12/02/2019;08/05/2019;2018NE800222;"Utilidade Pública";109259;2019OB800285;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";304824;9628;26122,82;25526,81;"27.065.150/0011-01 / NASSAU EDITORA RADIO E TV LTDA";21998,17;19919,34;"BAND  RECIFE TV TRIBUNA";BAND;Televisão;Regional;"RECIFE - PE"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000569/2019-31;Publicidade;Midia;12/02/2019;08/05/2019;2018NE800222;"Utilidade Pública";109259;2019OB800285;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";304823;9627;7124,81;6962,25;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";5999,84;5432,86;"SBT - ALTEROSA - MONTES CLAROS/INTERIOR";SBT;Televisão;Regional;"MONTES CLAROS - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000581/2019-46;Publicidade;Midia;12/02/2019;08/05/2019;2015NE800011;Institucional;085460;2019OB800294;;"Micro Empreendedor Individual - MEI II";304759;23729;8855,07;8653,03;"07.663.719/0001-51 / FUNDAÇAO DEMOCRITO ROCHA";7456,9;7456,9;"O POVO";;Televisão;Regional;"FORTALEZA - CE"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000585/2019-24;Publicidade;Midia;12/02/2019;08/05/2019;2018NE800190;Institucional;107783;2019OB800295;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";303666;9097;115484,85;112849,97;"43.665.629/0001-63 / FUNDAÇAO NOSSA SENHORA APARECIDA";97250,4;97250,4;"REDE APARECIDA";;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.000585/2019-24;Publicidade;Midia;12/02/2019;08/05/2019;2018NE800190;Institucional;107783;2019OB800295;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";303976;9221;39999,75;39087,12;"33.040.767/0001-01 / SONY PICTURES RELEASING OF BRASIL INC";33684;30500,86;AXN;SONY;Televisão;Nacional;Brasil
