Contratada;"Nº Processo";"Tipo de contrato";"Tipo de processo";"Data do Ateste";"Data do Pagamento";"Nº Empenho";"Tipo Rubrica";PTRES;"Nº Ordem Bancária";Justificativa;Tema;"IDN Nota Fiscal";"Nº Nota Fiscal";"Valor bruto da contratada";"Valor líquido da contratada";"Veículo / Fornecedor";"Valor bruto do fornecedor";"Valor líquido do fornecedor";"Nome fantasia do veículo";"Grupo / Editora";Meios;"Tipo da praça de veiculação";"Praças de Veiculação"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003093/2018-18;Publicidade;Midia;03/08/2018;20/08/2018;2018NE800002;Institucional;107783;2018OB801706;;"SÃO FRANCISCO";292664;5513;2137,73;2088,95;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";1800,19;1630,07;"GLOBO - GRANDE RIO";"TV GLOBO";Televisão;Regional;"PETROLINA - PE"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003093/2018-18;Publicidade;Midia;03/08/2018;20/08/2018;2018NE800002;Institucional;107783;2018OB801706;;"SÃO FRANCISCO";292662;5512;8391,18;8199,73;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";7066,26;6398,5;"GLOBO - CABO BRANCO";"TV GLOBO";Televisão;Regional;"JOAO PESSOA - PB"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003093/2018-18;Publicidade;Midia;03/08/2018;20/08/2018;2018NE800002;Institucional;107783;2018OB801706;;"SÃO FRANCISCO";292661;5511;34606,01;33816,44;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";29141,9;26387,99;"GLOBO - VERDES MARES";"TV GLOBO";Televisão;Regional;"FORTALEZA - CE"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003093/2018-18;Publicidade;Midia;03/08/2018;20/08/2018;2018NE800002;Institucional;107783;2018OB801706;;"SÃO FRANCISCO";292660;5510;6313,78;6169,72;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";5316,86;4814,42;"GLOBO - ASA BRANCA";"TV GLOBO";Televisão;Regional;"CARUARU - PE"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003093/2018-18;Publicidade;Midia;03/08/2018;20/08/2018;2018NE800002;Institucional;107783;2018OB801706;;"SÃO FRANCISCO";292659;5509;5024,21;4909,57;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";4230,91;3831,09;"GLOBO - PARAIBA";"TV GLOBO";Televisão;Regional;"CAMPINA GRANDE - PB"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003093/2018-18;Publicidade;Midia;03/08/2018;20/08/2018;2018NE800002;Institucional;107783;2018OB801706;;"SÃO FRANCISCO";292736;5561;7592,97;7419,73;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";6394,08;5789,84;"RECORD - TRIBUNA - RECIFE - PE - PROGRAMAS LOCAIS";RECORD;Televisão;Regional;"RECIFE - PE"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003093/2018-18;Publicidade;Midia;03/08/2018;20/08/2018;2018NE800002;Institucional;107783;2018OB801706;;"SÃO FRANCISCO";292735;5560;2729,16;2666,89;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";2298,24;2081,06;"RECORD - TROPICAL - NATAL - RN - PROGRAMAS LOCAIS";RECORD;Televisão;Regional;"NATAL - RN"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003093/2018-18;Publicidade;Midia;03/08/2018;20/08/2018;2018NE800002;Institucional;107783;2018OB801706;;"SÃO FRANCISCO";292734;5559;7375,91;7207,62;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";6211,3;5624,33;"RECORD - CORREIO - JOÃO PESSOA - PB - PROGRAMAS LOCAIS";RECORD;Televisão;Regional;"JOAO PESSOA - PB"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003093/2018-18;Publicidade;Midia;03/08/2018;20/08/2018;2018NE800002;Institucional;107783;2018OB801706;;"SÃO FRANCISCO";292733;5558;13279,92;12976,93;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";11183,09;10126,29;"RECORD - CIDADE - FORTALEZA - CE - PROGRAMAS LOCAIS";RECORD;Televisão;Regional;"FORTALEZA - CE"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.003116/2018-86;Publicidade;Midia;03/08/2018;20/08/2018;2018NE800001;Institucional;107783;2018OB801724;;"AGENDA POSITIVA 2018";292987;32847;28620,65;27967,65;"03.390.444/0002-50 / TOPSPORTS VENTURES LTDA.";24101,6;21824;TNT;TURNER;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003123/2018-88;Publicidade;Midia;03/08/2018;20/08/2018;2017NE800246;Institucional;107783;2018OB801726;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 4ª FASE";293085;5633;29454,98;28782,94;"77.237.733/0002-50 / RADIO E TELEVISAO OM LTDA";24804,19;22432,29;"CNT LONDRINA";CNT;Televisão;Regional;"LONDRINA - PR"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003127/2018-66;Publicidade;Midia;03/08/2018;20/08/2018;2017NE800173;Institucional;107783;2018OB801716;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 4ª FASE";292632;4607;532,53;517,34;"93.042.208/0001-54 / TV SANTA MARIA LTDA";448,45;395,48;"REDE TV! - TV PAMPA - PROGRAMAS LOCAIS - SANTA MARIA, REDE TV! - TV PAMPA - PROGRAMAS LOCAIS - SANTA MARIA";"REDE TV";Televisão;Regional;"SANTA MARIA - RS"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.003166/2018-63;Publicidade;Midia;08/08/2018;20/08/2018;2017NE800247;Institucional;107783;2018OB801731;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 4ª FASE";293519;30334;11609,07;11344,2;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";9776,06;8852,22;"RECORD - RICTV OESTE - CASCAVEL - PR";RECORD;Televisão;Regional;"TOLEDO - PR"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.003166/2018-63;Publicidade;Midia;08/08/2018;20/08/2018;2017NE800247;Institucional;107783;2018OB801731;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 4ª FASE";293524;30127;9346,58;9133,33;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";7870,8;7127,01;"SBT - TV JANGADEIRO";SBT;Televisão;Regional;"FORTALEZA - CE"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.003166/2018-63;Publicidade;Midia;08/08/2018;20/08/2018;2017NE800247;Institucional;107783;2018OB801731;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 4ª FASE";293520;30344;50797,07;49638,09;"07.075.887/0001-26 / REDE VISÃO CRISTÃ";42776,48;38734,1;"BOAS NOVAS";;Televisão;Nacional;Brasil
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003171/2018-76;Publicidade;Midia;08/08/2018;20/08/2018;2017NE800349;"Utilidade Pública";091390;2018OB801734;;"Campanha Rodovida - TED/Ministério da Saúde";291279;8079;678531,54;663050,31;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";571394,98;517357,76;BAND;BAND;Televisão;Nacional;Brasil
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003174/2018-18;Publicidade;Midia;08/08/2018;20/08/2018;2018NE800006;"Utilidade Pública";107784;2018OB801736;;"Campanha Imposto de Renda - 2018";288681;6783;58915,2;57571;"27.865.757/0001-02 / GLOBO COMUNICAÇÃO E PARTICIPAÇÕES S/A";49612,8;44924,39;"GLOBO NEWS";GLOBOSAT;Televisão;Nacional;Brasil
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003175/2018-54;Publicidade;Midia;08/08/2018;20/08/2018;2017NE800176;"Utilidade Pública";107784;2018OB801737;;"CENSO AGROPECUÁRIO 2017";293290;8623;21094,79;20613,49;"04.334.366/0001-58 / NEWCO PROGRAMADORA E PRODUTORA DE COMUNICACAO LTDA.";17764,03;16085,33;"TERRA VIVA";BAND;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003190/2018-01;Publicidade;Midia;08/08/2018;20/08/2018;2018NE800002;Institucional;107783;2018OB801741;;"SÃO FRANCISCO";293393;5761;40863,92;39931,58;"27.865.757/0038-96 / GLOBO COMUNICACAO E PARTICIPACOES S/A";34411,72;31159,81;GLOBO;"TV GLOBO";Televisão;Regional;"RECIFE - PE"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003190/2018-01;Publicidade;Midia;08/08/2018;20/08/2018;2018NE800002;Institucional;107783;2018OB801741;;"Campanha 2 anos de Governo ";293245;5723;15960,76;15596,6;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";13440,64;12170,5;"SBT - VTV";SBT;Televisão;Regional;"SANTOS - SP"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003190/2018-01;Publicidade;Midia;08/08/2018;20/08/2018;2018NE800002;Institucional;107783;2018OB801741;;"SÃO FRANCISCO";293237;5717;10008,84;9780,48;"02.391.395/0001-26 / TV SOBRAL LTDA";8428,5;7632,01;"BAND - TV SOBRAL - FORTALEZA";BAND;Televisão;Regional;"FORTALEZA - CE"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003082/2018-20;Publicidade;Midia;03/08/2018;16/08/2018;2018NE800003;Institucional;107783;" 2018OB801694";;"AGENDA POSITIVA 2018";292852;8369;9344,13;9130,94;"06.017.510/0001-58 / COMPANHIA RIO BONITO COMUNICAÇOES";7868,74;7125,14;"BAND NEWS";BAND;Televisão;Nacional;Brasil
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003082/2018-20;Publicidade;Midia;03/08/2018;16/08/2018;2018NE800003;Institucional;107783;" 2018OB801694";;"Campanha 2 anos de Governo ";292849;8363;8027,19;7844,05;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";6759,74;6120,94;"GLOBO - VANGUARDA";"TV GLOBO";Televisão;Regional;"SAO JOSE DOS CAMPOS - SP"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003082/2018-20;Publicidade;Midia;03/08/2018;16/08/2018;2018NE800003;Institucional;107783;" 2018OB801694";;"Campanha 2 anos de Governo ";292827;8362;6999,6;6839,9;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";5894,4;5337,38;SBT;SBT;Televisão;Regional;"SAO PAULO - SP"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003082/2018-20;Publicidade;Midia;03/08/2018;16/08/2018;2018NE800003;Institucional;107783;" 2018OB801694";;"Campanha 2 anos de Governo ";292825;8318;7553,07;7380,74;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";6360,48;5759,41;"RECORD - SÃO PAULO";RECORD;Televisão;Regional;"SAO PAULO - SP"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003082/2018-20;Publicidade;Midia;03/08/2018;16/08/2018;2018NE800003;Institucional;107783;" 2018OB801694";;"Campanha 2 anos de Governo ";292824;8317;10457,18;10218,59;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";8806,05;7973,88;"GLOBO - TV TEM";"TV GLOBO";Televisão;Regional;"SOROCABA - SP"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003082/2018-20;Publicidade;Midia;03/08/2018;16/08/2018;2018NE800003;Institucional;107783;" 2018OB801694";;"Campanha 2 anos de Governo ";292822;8316;4649,89;4543,8;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";3915,7;3545,67;"GLOBO - RBS";"TV GLOBO";Televisão;Regional;"FLORIANOPOLIS - SC"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003082/2018-20;Publicidade;Midia;03/08/2018;16/08/2018;2018NE800003;Institucional;107783;" 2018OB801694";;"Campanha 2 anos de Governo ";292821;8315;30089,74;29403,22;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";25338,73;22944,22;"GLOBO - RPC  CURITIBA";"TV GLOBO";Televisão;Regional;"CURITIBA - PR"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003082/2018-20;Publicidade;Midia;03/08/2018;16/08/2018;2018NE800003;Institucional;107783;" 2018OB801694";;"Campanha 2 anos de Governo ";292820;8314;15554,92;15200,02;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";13098,88;11861,04;"GLOBO - EPTV";"TV GLOBO";Televisão;Regional;"RIBEIRAO PRETO - SP"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003082/2018-20;Publicidade;Midia;03/08/2018;16/08/2018;2018NE800003;Institucional;107783;" 2018OB801694";;"Campanha 2 anos de Governo ";292819;8313;39711,12;38805,08;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";33440,94;30280,77;"GLOBO - RBS  PORTO ALEGRE";"TV GLOBO";Televisão;Regional;"PORTO ALEGRE - RS"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003082/2018-20;Publicidade;Midia;03/08/2018;16/08/2018;2018NE800003;Institucional;107783;" 2018OB801694";;"Campanha 2 anos de Governo ";292797;8311;9105,35;8897,61;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";7667,66;6943,07;"GLOBO - TV TEM";"TV GLOBO";Televisão;Regional;"BAURU - SP"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003082/2018-20;Publicidade;Midia;03/08/2018;16/08/2018;2018NE800003;Institucional;107783;" 2018OB801694";;"AGENDA POSITIVA 2018";292853;8370;62770,85;61338,68;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";52859,66;47864,42;"BAND SAO PAULO";BAND;Televisão;Regional;"SAO PAULO - SP"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003089/2018-41;Publicidade;Midia;03/08/2018;16/08/2018;2017NE800246;Institucional;107783;" 2018OB801700";;"AVANÇAR - PARCERIAS II";289488;4693;29118,53;28454,17;"10.713.012/0001-17 / CANAL 24 HORAS EIRELI - ME ";24520,86;24520,86;"TV CANAL 24HORAS";;Televisão;Regional;"BRUSQUE - SC"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003089/2018-41;Publicidade;Midia;03/08/2018;16/08/2018;2017NE800246;Institucional;107783;" 2018OB801700";;"CAMPANHA REFORMA DA PREVIDÊNCIA - 4ª FASE";292688;5520;227466,73;222276,9;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";191550,93;173441,55;BAND;BAND;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.003032/2018-42;Publicidade;Midia;03/08/2018;15/08/2018;2017NE800013;Institucional;107783;2018OB801688;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";273709;33729;3087,5;3017,05;"06.308.922/0001-47 / ASSOCIACAO DAS ENTIDADES USUARIAS DE CANAL COMUNITARIO DO ESTADO DA PARAIBA - ASEUCCEP ";2600;2600;"COMUNITARIA PONTA DO SEIXAS";;Televisão;Regional;"JOAO PESSOA - PB"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.003096/2018-43;Publicidade;Midia;03/08/2018;15/08/2018;2018NE800001;Institucional;107783;2018OB801681;;"Campanha 2 anos de Governo ";292991;32849;1811,74;1770,41;"48.665.517/0001-26 / RADIO E TELEVISAO TAUBATE LTDA";1525,68;1381,5;"BAND VALE TAUBATE";BAND;Televisão;Regional;"TAUBATE - SP"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.003096/2018-43;Publicidade;Midia;03/08/2018;15/08/2018;2018NE800001;Institucional;107783;2018OB801681;;"Campanha 2 anos de Governo ";292687;32796;447487,61;437277,82;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";376831,67;341192,86;"BAND - NACIONAL";BAND;Televisão;Nacional;Brasil
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.003096/2018-43;Publicidade;Midia;03/08/2018;15/08/2018;2018NE800001;Institucional;107783;2018OB801681;;"Campanha 2 anos de Governo ";292607;32781;13988,73;13669,56;"02.131.538/0001-60 / TV OMEGA LTDA.";11779,98;10666,77;"REDE TV! - SÃO PAULO";"REDE TV";Televisão;Regional;"SAO PAULO - SP"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.003096/2018-43;Publicidade;Midia;03/08/2018;15/08/2018;2018NE800001;Institucional;107783;2018OB801681;;"Campanha 2 anos de Governo ";292599;32769;14099,5;13777,81;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";11873,26;10751,24;"BAND SAO PAULO";BAND;Televisão;Regional;"SAO PAULO - SP"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.003102/2018-62;Publicidade;Midia;03/08/2018;15/08/2018;2018NE800003;Institucional;107783;2018OB801682;;"Campanha 2 anos de Governo ";292823;8319;13909,12;13591,77;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";11712,94;10606,07;"GLOBO - TRIBUNA";"TV GLOBO";Televisão;Regional;"SANTOS - SP"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.003125/2018-77;Publicidade;Midia;03/08/2018;15/08/2018;2018NE800002;Institucional;107783;2018OB801683;;"SÃO FRANCISCO";293114;5661;7701,83;7526,11;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";6485,75;5872,85;"RECORD - CORREIO - JOÃO PESSOA - PB";RECORD;Televisão;Regional;"JOAO PESSOA - PB"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.002958/2018-11;Publicidade;Midia;26/07/2018;14/08/2018;2017NE800314;Institucional;107783;2018OB801639;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 4ª FASE -COMPLEMENTAR";292396;5455;30799,47;30096,76;"09.168.704/0001-42 / EMPRESA BRASIL DE COMUNICACAO S.A. - EBC";25936,4;23485,41;" TV BRASIL-NACIONAL";EBC;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.002958/2018-11;Publicidade;Midia;26/07/2018;14/08/2018;2017NE800246;Institucional;107783;2018OB801639;;"AVANÇAR - PARCERIAS II";292161;5348;5872,08;5738,1;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";4944,91;4477,62;"RECORD - RICTV BLUMENAU - BLUMENAU - SC";RECORD;Televisão;Regional;"BLUMENAU - SC"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.002981/2018-13;Publicidade;Midia;27/07/2018;14/08/2018;2017NE800294;"Utilidade Pública";137046;2018OB801649;;"AVANÇAR - PARCERIAS";292488;32761;29047,2;28384,47;"23.592.108/0001-16 / RAIMUNDO ANSELMO LIMA MORORO E CIA LTDA - ME";24460,8;22149,25;"TV CAPITAL";;Televisão;Regional;"FORTALEZA - CE"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.002982/2018-50;Publicidade;Midia;27/07/2018;14/08/2018;2018NE800001;Institucional;107783;2018OB801650;;"Campanha 2 anos de Governo ";292498;32737;42875,55;41897,31;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";36105,73;32693,74;"GLOBO - RBS  PORTO ALEGRE";"TV GLOBO";Televisão;Regional;"PORTO ALEGRE - RS"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.002982/2018-50;Publicidade;Midia;27/07/2018;14/08/2018;2018NE800001;Institucional;107783;2018OB801650;;"Campanha 2 anos de Governo ";292507;32745;24720,16;24156,15;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";20816,98;18849,78;"GLOBO - RPC  CURITIBA";"TV GLOBO";Televisão;Regional;"CURITIBA - PR"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.002982/2018-50;Publicidade;Midia;27/07/2018;14/08/2018;2018NE800001;Institucional;107783;2018OB801650;;"Campanha 2 anos de Governo ";292506;32744;4478,49;4376,31;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";3771,36;3414,97;"GLOBO - FRONTEIRA";"TV GLOBO";Televisão;Regional;"PRESIDENTE PRUDENTE - SP"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.002982/2018-50;Publicidade;Midia;27/07/2018;14/08/2018;2018NE800001;Institucional;107783;2018OB801650;;"Campanha 2 anos de Governo ";292505;32743;6801,6;6646,41;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";5727,66;5186,4;"GLOBO - EPTV CENTRAL";"TV GLOBO";Televisão;Regional;"SAO CARLOS - SP"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.002982/2018-50;Publicidade;Midia;27/07/2018;14/08/2018;2018NE800001;Institucional;107783;2018OB801650;;"Campanha 2 anos de Governo ";292504;32742;8751,48;8551,81;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";7369,67;6673,24;"GLOBO - RBS";"TV GLOBO";Televisão;Regional;"FLORIANOPOLIS - SC"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.002982/2018-50;Publicidade;Midia;27/07/2018;14/08/2018;2018NE800001;Institucional;107783;2018OB801650;;"Campanha 2 anos de Governo ";292503;32741;10437,83;10199,69;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";8789,75;7959,12;"GLOBO - TV TEM";"TV GLOBO";Televisão;Regional;"SAO JOSE DO RIO PRETO - SP"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.002982/2018-50;Publicidade;Midia;27/07/2018;14/08/2018;2018NE800001;Institucional;107783;2018OB801650;;"Campanha 2 anos de Governo ";292502;32740;29476,02;28803,5;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";24821,91;22476,24;"GLOBO - EPTV";"TV GLOBO";Televisão;Regional;"CAMPINAS - SP"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.002982/2018-50;Publicidade;Midia;27/07/2018;14/08/2018;2018NE800001;Institucional;107783;2018OB801650;;"Campanha 2 anos de Governo ";292501;32739;5837,7;5704,51;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";4915,96;4451,4;"GLOBO - VANGUARDA";"TV GLOBO";Televisão;Regional;"TAUBATE - SP"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.002982/2018-50;Publicidade;Midia;27/07/2018;14/08/2018;2018NE800001;Institucional;107783;2018OB801650;;"Campanha 2 anos de Governo ";292499;32738;4932,09;4819,56;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";4153,34;3760,85;"GLOBO - DIARIO";"TV GLOBO";Televisão;Regional;"MOGI DAS CRUZES - SP"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.002739/2018-31;Publicidade;Midia;18/07/2018;13/08/2018;2018NE800001;Institucional;107783;2018OB801535;;"AGENDA POSITIVA 2018";291306;32426;112965,47;110388,08;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";95128,82;86139,15;SBT;SBT;Televisão;Regional;"RIO DE JANEIRO - RJ"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.002760/2018-37;Publicidade;Midia;18/07/2018;13/08/2018;2017NE800349;"Utilidade Pública";091390;2018OB801540;;"Campanha Rodovida - TED/Ministério da Saúde";288861;5328;69445;67860,56;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";58480;52953,64;SBT;SBT;Televisão;Nacional;Brasil
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.002784/2018-96;Publicidade;Midia;18/07/2018;13/08/2018;2017NE800173;Institucional;107783;2018OB801546;;"AVANÇAR - PARCERIAS II";291301;7845;29769,92;29090,69;"01.385.423/0001-30 / REDE NOVO TEMPO DE COMUNICACAO";25069,41;25069,41;"TV NOVO TEMPO - PROGRAMAS LOCAIS";;Televisão;Regional;"CACHOEIRA DO SUL - RS"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.002784/2018-96;Publicidade;Midia;18/07/2018;13/08/2018;2017NE800173;Institucional;107783;2018OB801546;;"AVANÇAR - PARCERIAS II";291389;7880;12149,55;11872,35;"04.166.662/0001-97 / Fundação Candido Garcia";10231,2;10231,2;"TV UP";;Televisão;Regional;"UMUARAMA - PR"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.002794/2018-21;Publicidade;Midia;18/07/2018;13/08/2018;2018NE800006;"Utilidade Pública";107784;2018OB801550;;"Campanha Imposto de Renda - 2018";291356;7875;89537,5;87494,63;"00.811.990/0001-48 / GLOBOSAT PROGRAMADORA LTDA";75400;68274,7;"SPORTV 2";GLOBOSAT;Televisão;Nacional;Brasil
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.002794/2018-21;Publicidade;Midia;18/07/2018;13/08/2018;2018NE800003;Institucional;107783;2018OB801550;;"Campanha 2 anos de Governo ";291360;7877;27799,6;27165,33;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";23410,19;21197,93;"BAND - NACIONAL";BAND;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.002798/2018-18;Publicidade;Midia;18/07/2018;13/08/2018;2017NE800314;Institucional;107783;2018OB801554;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 4ª FASE -COMPLEMENTAR";289004;4584;223295,36;218200,7;"02.131.538/0001-60 / TV OMEGA LTDA.";188038,2;169834,39;"REDE TV! NACIONAL";"REDE TV";Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.002844/2018-71;Publicidade;Midia;18/07/2018;13/08/2018;2017NE800246;Institucional;107783;2018OB801563;;"Campanha de Fim de Ano";291442;5204;91341,47;89257,44;"03.862.216/0001-54 / TELEVISÃO CIDADE MODELO LTDA";76919,14;69650,28;"TV RIT,TV RIT ";;Televisão;Nacional;Brasil
