Contratada;"Nº Processo";"Tipo de contrato";"Tipo de processo";"Data do Ateste";"Data do Pagamento";"Nº Empenho";"Tipo Rubrica";PTRES;"Nº Ordem Bancária";Justificativa;Tema;"IDN Nota Fiscal";"Nº Nota Fiscal";"Valor bruto da contratada";"Valor líquido da contratada";"Veículo / Fornecedor";"Valor bruto do fornecedor";"Valor líquido do fornecedor";"Nome fantasia do veículo";"Grupo / Editora";Meios;"Tipo da praça de veiculação";"Praças de Veiculação"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001735/2017-55;Publicidade;Midia;02/06/2017;20/06/2017;2017NE800013;Institucional;107783;2017OB800608;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270412;30704;121492,75;118720,8;"27.865.757/0001-02 / GLOBO COMUNICAÇÃO E PARTICIPAÇÕES S/A";102309,68;92641,42;"GLOBO NEWS";GLOBOSAT;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001787/2017-21;Publicidade;Midia;07/06/2017;20/06/2017;2017NE800013;Institucional;107783;2017OB800611;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270404;31052;6261,98;6119,11;"23.592.108/0001-16 / RAIMUNDO ANSELMO LIMA MORORO E CIA LTDA - ME";5273,25;4774,93;"CANAL 54 FORTALEZA";;Televisão;Regional;"FORTALEZA - CE"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001792/2017-34;Publicidade;Midia;06/06/2017;20/06/2017;2017NE800011;Institucional;107783;2017OB800617;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270576;19221;17912,25;17503,57;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";15084;13658,56;"GLOBO    ";"TV GLOBO";Televisão;Regional;"ITABUNA - BA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001792/2017-34;Publicidade;Midia;06/06/2017;20/06/2017;2017NE800011;Institucional;107783;2017OB800617;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270585;19220;9427,04;9211,96;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";7938,56;7188,37;"SBT    ";SBT;Televisão;Regional;"SALVADOR - BA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001792/2017-34;Publicidade;Midia;06/06/2017;20/06/2017;2017NE800011;Institucional;107783;2017OB800617;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270582;19219;12545,65;12259,42;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";10564,76;9566,39;"SBT    ";SBT;Televisão;Regional;"MACEIO - AL"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001792/2017-34;Publicidade;Midia;06/06/2017;20/06/2017;2017NE800011;Institucional;107783;2017OB800617;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270581;19218;47763,15;46673,39;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";40221,6;36420,66;"GLOBO    ";"TV GLOBO";Televisão;Regional;"MACEIO - AL"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001792/2017-34;Publicidade;Midia;06/06/2017;20/06/2017;2017NE800011;Institucional;107783;2017OB800617;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270580;19217;17867,45;17459,79;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";15046,27;13624,4;"RECORD    ";RECORD;Televisão;Regional;"MACEIO - AL"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001792/2017-34;Publicidade;Midia;06/06/2017;20/06/2017;2017NE800011;Institucional;107783;2017OB800617;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270577;19216;4717,38;4609,75;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";3972,53;3597,13;"RECORD    ";RECORD;Televisão;Regional;"MACEIO - AL"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001813/2017-11;Publicidade;Midia;08/06/2017;20/06/2017;2017NE800012;Institucional;107783;2017OB800609;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270739;57995;191662,5;187289,56;"61.413.092/0001-26 / TELEVISAO INDEPENDENTE DE SAO JOSE DO RIO PRETO LTDA";161400;146147,7;"REDE VIDA";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001813/2017-11;Publicidade;Midia;08/06/2017;20/06/2017;2017NE800012;Institucional;107783;2017OB800609;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270642;57862;22272,01;21763,86;"06.017.510/0001-58 / COMPANHIA RIO BONITO COMUNICAÇOES";18755,38;16983;"BAND NEWS";BAND;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001813/2017-11;Publicidade;Midia;08/06/2017;20/06/2017;2017NE800012;Institucional;107783;2017OB800609;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270746;57985;6186,78;6045,63;"50.016.039/0013-09 / Fundação João Paulo II";5209,92;5209,92;"TV CANÇAO NOVA - REGIONAL";"CANÇÃO NOVA";Televisão;Regional;"ARACAJU - SE"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001814/2017-66;Publicidade;Midia;08/06/2017;20/06/2017;2017NE800013;Institucional;107783;2017OB800613;;"MODERNIZAÇÃO DA LEGISLAÇÃO TRABALHISTA";270751;31306;28690;28035,41;"61.413.092/0001-26 / TELEVISAO INDEPENDENTE DE SAO JOSE DO RIO PRETO LTDA";24160;21876,88;"REDE VIDA";;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001814/2017-66;Publicidade;Midia;08/06/2017;20/06/2017;2017NE800013;Institucional;107783;2017OB800613;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270682;31309;6570,68;6420,77;"02.391.395/0001-26 / TV SOBRAL LTDA";5533,2;5010,31;BANDEIRANTES;BAND;Televisão;Regional;"FORTALEZA - CE"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001814/2017-66;Publicidade;Midia;08/06/2017;20/06/2017;2017NE800013;Institucional;107783;2017OB800613;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270681;31262;3961,92;3871,52;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";3336,35;3004,33;DIFUSORA;SBT;Televisão;Regional;"IMPERATRIZ - MA"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001814/2017-66;Publicidade;Midia;08/06/2017;20/06/2017;2017NE800013;Institucional;107783;2017OB800613;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270667;31248;58917,48;57573,23;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";49614,72;44872,26;BANDEIRANTES;BAND;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001814/2017-66;Publicidade;Midia;08/06/2017;20/06/2017;2017NE800013;Institucional;107783;2017OB800613;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270763;31535;38256,12;37383,28;"03.390.444/0001-79 / TOPSPORTS VENTURES Ltda";32215,68;29171,3;"ESPORTE INTERATIVO";TURNER;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001595/2017-15;Publicidade;Midia;19/05/2017;09/06/2017;2017NE800013;Institucional;107783;2017OB800567;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270140;30656;5671,79;5542,38;"01.770.707/0001-40 / TELEVISAO DIAMANTE LTDA";4776,24;4324,89;CNT;;Televisão;Regional;"SALVADOR - BA"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001595/2017-15;Publicidade;Midia;19/05/2017;09/06/2017;2017NE800013;Institucional;107783;2017OB800567;;"CAMPANHA INSTITUCIONAL - AGENDA POSITIVA";270141;30481;15146,84;14801,25;"09.168.704/0001-42 / EMPRESA BRASIL DE COMUNICACAO S.A. - EBC";12755,23;11549,86;"TV BRASIL";EBC;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001727/2017-17;Publicidade;Midia;01/06/2017;09/06/2017;2017NE800012;Institucional;107783;OB800582;;"CAMPANHA INSTITUCIONAL - AGENDA POSITIVA II";270428;57791;84268,8;82346,14;"27.865.757/0001-02 / GLOBO COMUNICAÇÃO E PARTICIPAÇÕES S/A";70963,2;64257,18;GLOBONEWS;GLOBOSAT;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001727/2017-17;Publicidade;Midia;01/06/2017;09/06/2017;2017NE800012;Institucional;107783;OB800582;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270492;57918;6289;6145,51;"14.319.856/0001-39 / J M SERFATY FERREIRA SERVICOS DE COMUNICACAO LTDA - EPP";5296;5296;"TV GRAO PARA";;Televisão;Regional;"BELEM - PA"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001727/2017-17;Publicidade;Midia;01/06/2017;09/06/2017;2017NE800012;Institucional;107783;OB800582;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270486;57912;16489,15;16112,93;"27.065.150/0011-01 / NASSAU EDITORA RADIO E TV LTDA";13885,6;12573,41;"BAN    ";BAND;Televisão;Regional;"RECIFE - PE"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001779/2017-85;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800581;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270568;19208;157951,75;154347,95;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";133012;120442,37;RECORD;RECORD;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001779/2017-85;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800581;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270609;19246;3356,35;3279,77;"27.865.757/0025-71 / GLOBO COMUNICACAO E PARTICIPACOES S/A";2826,4;2559,31;GLOBO;"TV GLOBO";Televisão;Regional;"BRASILIA - DF"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001779/2017-85;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800581;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270608;19245;46360;45302,26;"02.344.518/0001-78 / REDE MULHER DE TELEVISAO LTDA";39040;35350,72;"RECORD NEWS";RECORD;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001779/2017-85;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800581;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270607;19244;81259,2;79405,21;"27.865.757/0001-02 / GLOBO COMUNICAÇÃO E PARTICIPAÇÕES S/A";68428,8;61962,28;"GLOBO NEWS";GLOBOSAT;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001779/2017-85;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800581;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270603;19240;323095;315723,33;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";272080;246368,44;SBT;SBT;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001779/2017-85;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800581;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270602;19239;344876,13;337007,5;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";290422;262977,12;RECORD;RECORD;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001779/2017-85;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800581;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270569;19209;226888,5;221711,85;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";191064;173008,45;SBT;SBT;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001780/2017-18;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800583;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270605;19242;653057,55;638157,52;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";549943,2;497973,57;GLOBO;"TV GLOBO";Televisão;Regional;"RIO DE JANEIRO - RJ"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001780/2017-18;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800583;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270612;19249;324520;317115,82;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";273280;247455,04;SBT;SBT;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001780/2017-18;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800583;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270611;19248;72888,75;71225,73;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";61380;55579,59;RECORD;RECORD;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001780/2017-18;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800583;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270610;19247;94601,95;92443,53;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";79664,8;72136,48;GLOBO;"TV GLOBO";Televisão;Regional;"RIO DE JANEIRO - RJ"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001780/2017-18;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800583;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270606;19243;278168,55;271821,91;"27.865.757/0027-33 / GLOBO COMUNICACAO E PARTICIPACOES S/A";234247,2;212110,84;GLOBO;"TV GLOBO";Televisão;Regional;"SAO PAULO - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270571;19211;10737,16;10492,18;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";9041,82;8187,37;RECORD;RECORD;Televisão;Regional;"NATAL - RN"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270604;19241;184655,3;180442,24;"27.865.757/0025-71 / GLOBO COMUNICACAO E PARTICIPACOES S/A";155499,2;140804,53;GLOBO;"TV GLOBO";Televisão;Regional;"BRASILIA - DF"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270596;19232;5836,8;5703,63;"27.865.757/0038-96 / GLOBO COMUNICACAO E PARTICIPACOES S/A";4915,2;4450,71;"GLOBO    ";"TV GLOBO";Televisão;Regional;"RECIFE - PE"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270595;19231;17174,08;16782,23;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";14462,38;13095,69;"RECORD    ";RECORD;Televisão;Regional;"JOAO PESSOA - PB"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270593;19230;3498,85;3419,02;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";2946,4;2667,97;"GLOBO    ";"TV GLOBO";Televisão;Regional;"SANTA INES - MA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270592;19229;5340,9;5219,04;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";4497,6;4072,58;"GLOBO    ";"TV GLOBO";Televisão;Regional;"CODO - MA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270591;19236;86770,15;84790,42;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";73069,6;66164,52;"GLOBO    ";"TV GLOBO";Televisão;Regional;"ARACAJU - SE"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270590;19228;7950,55;7769,15;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";6695,2;6062,5;"GLOBO    ";"TV GLOBO";Televisão;Regional;"IMPERATRIZ - MA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270589;19235;6116,5;5976,95;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";5150,74;4664;"SBT    ";SBT;Televisão;Regional;"MOSSORO - RN"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270588;19227;19407,27;18964,47;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";16342,96;14798,55;"RECORD    ";RECORD;Televisão;Regional;"SAO LUIS - MA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270587;19234;35303,9;34498,41;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";29729,6;26920,15;"GLOBO    ";"TV GLOBO";Televisão;Regional;"TERESINA - PI"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270586;19226;39510,5;38609,03;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";33272;30127,8;"GLOBO    ";"TV GLOBO";Televisão;Regional;"SAO LUIS - MA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270584;19225;51595,13;50417,95;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";43448,53;39342,64;"SBT    ";SBT;Televisão;Regional;"FORTALEZA - CE"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270583;19224;8301,1;8111,7;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";6990,4;6329,81;"GLOBO    ";"TV GLOBO";Televisão;Regional;"JUAZEIRO - BA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270579;19223;9538;9320,38;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";8032;7272,98;"GLOBO    ";"TV GLOBO";Televisão;Regional;"BARREIRAS - BA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270578;19222;16917,08;16531,1;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";14245,96;12899,72;"RECORD    ";RECORD;Televisão;Regional;"ITABUNA - BA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270575;19215;12177,66;11899,82;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";10254,87;9285,78;RECORD;RECORD;Televisão;Regional;"JOAO PESSOA - PB"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270574;19214;193610;189192,63;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";163040;147632,72;SBT;SBT;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270573;19213;51492,38;50317,54;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";43362;39264,29;RECORD;RECORD;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001781/2017-54;Publicidade;Midia;06/06/2017;09/06/2017;2017NE800011;Institucional;107783;OB800584;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";270572;19212;10151,42;9919,81;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";8548,56;7740,72;RECORD;RECORD;Televisão;Regional;"SAO LUIS - MA"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001846/2017-61;Publicidade;Midia;08/06/2017;09/06/2017;2017NE800013;Institucional;107783;OB800580;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270846;31639;6317609,84;6173468,58;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";5320092,5;4817343,76;GLOBO;"TV GLOBO";Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001848/2017-51;Publicidade;Midia;08/06/2017;09/06/2017;2017NE800013;Institucional;107783;OB800585/OB800586;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270816;31544;183371,38;179187,62;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";154418;139825,5;RECORD;RECORD;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001848/2017-51;Publicidade;Midia;08/06/2017;09/06/2017;2017NE800013;Institucional;107783;OB800585/OB800586;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270862;31605;228171;222965,1;"27.865.757/0025-71 / GLOBO COMUNICACAO E PARTICIPACOES S/A";192144;173986,39;GLOBO;"TV GLOBO";Televisão;Regional;"BRASILIA - DF"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001848/2017-51;Publicidade;Midia;08/06/2017;09/06/2017;2017NE800013;Institucional;107783;OB800585/OB800586;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270852;31545;64790;63311,76;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";54560;49404,08;SBT;SBT;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001848/2017-51;Publicidade;Midia;08/06/2017;09/06/2017;2017NE800013;Institucional;107783;OB800585/OB800586;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";270845;31634;217312,5;212354,34;"59.016.873/0001-35 / FUNDACAO SECULO VINTE E UM";183000;183000;"SECULO XXI";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001548/2017-71;Publicidade;Midia;15/05/2017;08/06/2017;2015NE800015;"Utilidade Pública";085461;2017OB800528;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";269525;57530;2606,84;2547,36;"21.229.281/0001-29 / Fundação TV Minas Cultural e Educativa";2195,23;2195,23;"REDE MINAS";;Televisão;Estadual;"MINAS GERAIS"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001548/2017-71;Publicidade;Midia;15/05/2017;08/06/2017;2015NE800015;"Utilidade Pública";085461;2017OB800528;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";269526;57531;651,71;636,84;"21.229.281/0001-29 / Fundação TV Minas Cultural e Educativa";548,81;548,81;"REDE MINAS";;Televisão;Estadual;"MINAS GERAIS"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001562/2017-75;Publicidade;Midia;18/05/2017;08/06/2017;2017NE800013;Institucional;107783;2017OB800538;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";269851;30209;6156;6015,55;"01.681.228/0002-38 / FUNDACAO PADRE KOLBE DE RADIO E TELEVISAO";5184;5184;"TV IMACULADA CONCEICAO";"MÍLICIA DA IMACULADA";Televisão;Regional;"CAMPO GRANDE - MS"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001562/2017-75;Publicidade;Midia;18/05/2017;08/06/2017;2017NE800013;Institucional;107783;2017OB800538;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";269924;30667;22523,55;22009,65;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";18967,2;17174,8;GLOBO;"TV GLOBO";Televisão;Regional;"RIO DE JANEIRO - RJ"
